BaseYear,Year,Month,State,Sector,Group,SubGroup,Index,Inflation (%)
2012,2017,January,Himachal Pradesh,Combined,Food and Beverages,Pulses and Products,168,11.26
2012,2017,January,Himachal Pradesh,Combined,Food and Beverages,Spices,146.4,8.52
2012,2017,January,Himachal Pradesh,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",151.4,9.16
2012,2017,January,Himachal Pradesh,Combined,Food and Beverages,Non-alcoholic Beverages,125.6,7.26
2012,2017,January,Himachal Pradesh,Combined,Food and Beverages,*,136.8,4.27
2012,2017,January,Himachal Pradesh,Combined,"Pan, Tobacco and Intoxicants",*,144.4,11.85
2012,2017,January,Himachal Pradesh,Combined,Clothing and Footwear,Clothing,140.7,7
2012,2017,January,Himachal Pradesh,Combined,Clothing and Footwear,Footwear,133.9,6.35
2012,2017,January,Himachal Pradesh,Combined,Clothing and Footwear,*,139.1,6.84
2012,2017,January,Himachal Pradesh,Combined,Fuel and Light,*,136.6,14.21
2012,2017,January,Himachal Pradesh,Combined,Miscellaneous,Household Goods and Services,131.4,7.44
2012,2017,January,Himachal Pradesh,Combined,Miscellaneous,Health,128.6,4.47
2012,2017,January,Himachal Pradesh,Combined,Miscellaneous,Transport and Communication,116.4,3.19
2012,2017,January,Himachal Pradesh,Combined,Miscellaneous,Education,120.3,8.28
2012,2017,January,Himachal Pradesh,Combined,Miscellaneous,*,122.9,5.77
2012,2017,January,Himachal Pradesh,Rural,Food and Beverages,Cereals and Products,128.7,4.72
2012,2017,January,Himachal Pradesh,Rural,Food and Beverages,Meat and Fish,144.9,1.19
2012,2017,January,Himachal Pradesh,Rural,Food and Beverages,Egg,136.8,4.75
2012,2017,January,Himachal Pradesh,Rural,Food and Beverages,Fruits,146.4,13.75
2012,2017,January,Himachal Pradesh,Rural,Food and Beverages,Vegetables,125.9,-14.47
2012,2017,January,Himachal Pradesh,Rural,Food and Beverages,Pulses and Products,169.5,11.37
2012,2017,January,Himachal Pradesh,Rural,Food and Beverages,Spices,148.1,9.14
2012,2017,January,Himachal Pradesh,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",153.2,9.04
2012,2017,January,Himachal Pradesh,Rural,Food and Beverages,Non-alcoholic Beverages,127.6,8.5
2012,2017,January,Himachal Pradesh,Rural,Food and Beverages,*,138,4.23
2012,2017,January,Himachal Pradesh,Rural,"Pan, Tobacco and Intoxicants",*,145,12.14
2012,2017,January,Himachal Pradesh,Rural,Clothing and Footwear,Clothing,143.1,7.27
2012,2017,January,Himachal Pradesh,Rural,Clothing and Footwear,Footwear,137,6.95
2012,2017,January,Himachal Pradesh,Rural,Clothing and Footwear,*,141.6,7.19
2012,2017,January,Himachal Pradesh,Rural,Fuel and Light,*,139.5,15.67
2012,2017,January,Himachal Pradesh,Rural,Miscellaneous,Household Goods and Services,133.7,8.08
2012,2017,January,Himachal Pradesh,Rural,Miscellaneous,Health,130.1,4.67
2012,2017,January,Himachal Pradesh,Rural,Miscellaneous,Transport and Communication,117.5,3.62
2012,2017,January,Himachal Pradesh,Rural,Miscellaneous,Education,115.9,7.12
2012,2017,January,Himachal Pradesh,Rural,Miscellaneous,*,123.7,5.91
2012,2017,January,Himachal Pradesh,Urban,Food and Beverages,Cereals and Products,128.4,6.47
2012,2017,January,Himachal Pradesh,Urban,Food and Beverages,Meat and Fish,127.5,2
2012,2017,January,Himachal Pradesh,Urban,Food and Beverages,Egg,123.7,-1.36
2012,2017,January,Himachal Pradesh,Urban,Food and Beverages,Fruits,136.1,13.99
2012,2017,January,Himachal Pradesh,Urban,Food and Beverages,Vegetables,109.5,-7.36
2012,2017,January,Himachal Pradesh,Urban,Food and Beverages,Pulses and Products,158.6,10.6
2012,2017,January,Himachal Pradesh,Urban,Food and Beverages,Spices,134.6,4.02
2012,2017,January,Himachal Pradesh,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",144.9,9.86
2012,2017,January,Himachal Pradesh,Urban,Food and Beverages,Non-alcoholic Beverages,114.3,-0.17
2012,2017,January,Himachal Pradesh,Urban,Food and Beverages,*,129.7,4.51
2012,2017,January,Himachal Pradesh,Urban,"Pan, Tobacco and Intoxicants",*,140.1,9.8
2012,2017,January,Himachal Pradesh,Urban,Clothing and Footwear,Clothing,128.7,5.23
2012,2017,January,Himachal Pradesh,Urban,Clothing and Footwear,Footwear,116.7,2.73
2012,2017,January,Himachal Pradesh,Urban,Clothing and Footwear,*,126.1,4.73
2012,2017,January,Himachal Pradesh,Urban,Fuel and Light,*,113.3,1.25
2012,2017,January,Himachal Pradesh,Urban,Miscellaneous,Household Goods and Services,118.3,3.59
2012,2017,January,Himachal Pradesh,Urban,Miscellaneous,Health,116.3,2.74
2012,2017,January,Himachal Pradesh,Urban,Miscellaneous,Transport and Communication,111.4,1.27
2012,2017,January,Himachal Pradesh,Urban,Miscellaneous,Education,133.4,11.54
2012,2017,January,Himachal Pradesh,Urban,Miscellaneous,*,119.1,4.93
2012,2017,January,Jammu and Kashmir,Combined,Food and Beverages,Cereals and Products,134.9,13.27
2012,2017,January,Jammu and Kashmir,Combined,Food and Beverages,Meat and Fish,143.3,6.31
2012,2017,January,Jammu and Kashmir,Combined,Food and Beverages,Egg,125.7,1.29
2012,2017,January,Jammu and Kashmir,Combined,Food and Beverages,Fruits,137.4,16.24
2012,2017,January,Jammu and Kashmir,Combined,Food and Beverages,Vegetables,138.7,-1.35
2012,2017,January,Jammu and Kashmir,Combined,Food and Beverages,Pulses and Products,158.5,12.49
2012,2017,January,Jammu and Kashmir,Combined,Food and Beverages,Spices,128.1,3.72
2012,2017,January,Jammu and Kashmir,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",141.6,8.84
2012,2017,January,Jammu and Kashmir,Combined,Food and Beverages,Non-alcoholic Beverages,128.3,2.07
2012,2017,January,Jammu and Kashmir,Combined,Food and Beverages,*,135.9,7.09
2012,2017,January,Jammu and Kashmir,Combined,"Pan, Tobacco and Intoxicants",*,148.4,7.77
2012,2017,January,Jammu and Kashmir,Combined,Clothing and Footwear,Clothing,135.9,7.26
2012,2017,January,Jammu and Kashmir,Combined,Clothing and Footwear,Footwear,141,11.82
2012,2017,January,Jammu and Kashmir,Combined,Clothing and Footwear,*,136.9,8.14
2012,2017,January,Jammu and Kashmir,Combined,Fuel and Light,*,136,17.34
2012,2017,January,Jammu and Kashmir,Combined,Miscellaneous,Household Goods and Services,131.2,3.96
2012,2017,January,Jammu and Kashmir,Combined,Miscellaneous,Health,129.6,8.18
2012,2017,January,Jammu and Kashmir,Combined,Miscellaneous,Transport and Communication,124.3,6.33
2012,2017,January,Jammu and Kashmir,Combined,Miscellaneous,Education,133.3,6.13
2012,2017,January,Jammu and Kashmir,Combined,Miscellaneous,*,127.2,5.91
2012,2017,January,Jammu and Kashmir,Rural,Food and Beverages,Cereals and Products,137.5,13.36
2012,2017,January,Jammu and Kashmir,Rural,Food and Beverages,Meat and Fish,146.9,7.7
2012,2017,January,Jammu and Kashmir,Rural,Food and Beverages,Egg,124.6,0.32
2012,2017,January,Jammu and Kashmir,Rural,Food and Beverages,Fruits,140.2,17.32
2012,2017,January,Jammu and Kashmir,Rural,Food and Beverages,Vegetables,144.8,0.77
2012,2017,January,Jammu and Kashmir,Rural,Food and Beverages,Pulses and Products,158.8,14.82
2012,2017,January,Jammu and Kashmir,Rural,Food and Beverages,Spices,126.5,3.01
2012,2017,January,Jammu and Kashmir,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",144.1,10.85
2012,2017,January,Jammu and Kashmir,Rural,Food and Beverages,Non-alcoholic Beverages,130,3.17
2012,2017,January,Jammu and Kashmir,Rural,Food and Beverages,*,138.4,8.21
2012,2017,January,Jammu and Kashmir,Rural,"Pan, Tobacco and Intoxicants",*,151.7,9.29
2012,2017,January,Jammu and Kashmir,Rural,Clothing and Footwear,Clothing,138.6,9.13
2012,2017,January,Jammu and Kashmir,Rural,Clothing and Footwear,Footwear,146,15.23
2012,2017,January,Jammu and Kashmir,Rural,Clothing and Footwear,*,140.1,10.4
2012,2017,January,Jammu and Kashmir,Rural,Fuel and Light,*,140.8,22.76
2012,2017,January,Jammu and Kashmir,Rural,Miscellaneous,Household Goods and Services,136.1,5.1
2012,2017,January,Jammu and Kashmir,Rural,Miscellaneous,Health,135,10.75
2012,2017,January,Jammu and Kashmir,Rural,Miscellaneous,Transport and Communication,128.9,7.78
2012,2017,January,Jammu and Kashmir,Rural,Miscellaneous,Education,139.8,9.22
2012,2017,January,Jammu and Kashmir,Rural,Miscellaneous,*,131.9,7.76
2012,2017,January,Jammu and Kashmir,Urban,Food and Beverages,Cereals and Products,127.3,12.95
2012,2017,January,Jammu and Kashmir,Urban,Food and Beverages,Meat and Fish,133.1,2.07
2012,2017,January,Jammu and Kashmir,Urban,Food and Beverages,Egg,129.7,4.94
2012,2017,January,Jammu and Kashmir,Urban,Food and Beverages,Fruits,131.7,13.93
2012,2017,January,Jammu and Kashmir,Urban,Food and Beverages,Vegetables,122.1,-7.64
2012,2017,January,Jammu and Kashmir,Urban,Food and Beverages,Pulses and Products,157.5,5.42
2012,2017,January,Jammu and Kashmir,Urban,Food and Beverages,Spices,133.4,5.96
2012,2017,January,Jammu and Kashmir,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",136.5,4.68
2012,2017,January,Jammu and Kashmir,Urban,Food and Beverages,Non-alcoholic Beverages,123.2,-1.28
2012,2017,January,Jammu and Kashmir,Urban,Food and Beverages,*,128.9,3.7
2012,2017,January,Jammu and Kashmir,Urban,"Pan, Tobacco and Intoxicants",*,139,3.42
2012,2017,January,Jammu and Kashmir,Urban,Clothing and Footwear,Clothing,128.8,2.22
2012,2017,January,Jammu and Kashmir,Urban,Clothing and Footwear,Footwear,127.9,2.81
2012,2017,January,Jammu and Kashmir,Urban,Clothing and Footwear,*,128.6,2.31
2012,2017,January,Jammu and Kashmir,Urban,Fuel and Light,*,121.4,1.68
2012,2017,January,Jammu and Kashmir,Urban,Miscellaneous,Household Goods and Services,119.2,0.85
2012,2017,January,Jammu and Kashmir,Urban,Miscellaneous,Health,117.6,2.17
2012,2017,January,Jammu and Kashmir,Urban,Miscellaneous,Transport and Communication,117.5,4.07
2012,2017,January,Jammu and Kashmir,Urban,Miscellaneous,Education,124.3,1.72
2012,2017,January,Jammu and Kashmir,Urban,Miscellaneous,*,118.8,2.41
2012,2017,January,Jharkhand,Combined,Food and Beverages,Cereals and Products,133.9,6.69
2012,2017,January,Jharkhand,Combined,Food and Beverages,Meat and Fish,139.2,6.58
2012,2017,January,Jharkhand,Combined,Food and Beverages,Egg,128.3,3.72
2012,2017,January,Jharkhand,Combined,Food and Beverages,Fruits,122.1,5.9
2012,2017,January,Jharkhand,Combined,Food and Beverages,Vegetables,123.1,-6.81
2012,2017,January,Jharkhand,Combined,Food and Beverages,Pulses and Products,164.6,3
2012,2017,January,Jharkhand,Combined,Food and Beverages,Spices,140,4.4
2012,2017,January,Jharkhand,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",142.6,8.11
2012,2017,January,Jharkhand,Combined,Food and Beverages,Non-alcoholic Beverages,124.8,2.38
2012,2017,January,Jharkhand,Combined,Food and Beverages,*,133.2,3.66
2012,2017,January,Jharkhand,Combined,"Pan, Tobacco and Intoxicants",*,142,5.89
2012,2017,January,Jharkhand,Combined,Clothing and Footwear,Clothing,140.7,5.63
2012,2017,January,Jharkhand,Combined,Clothing and Footwear,Footwear,134.9,5.31
2012,2017,January,Jharkhand,Combined,Clothing and Footwear,*,139.9,5.51
2012,2017,January,Jharkhand,Combined,Fuel and Light,*,128.9,4.8
2012,2017,January,Jharkhand,Combined,Miscellaneous,Household Goods and Services,134.5,3.62
2012,2017,January,Jharkhand,Combined,Miscellaneous,Health,132,4.51
2012,2017,January,Jharkhand,Combined,Miscellaneous,Transport and Communication,119.5,4.64
2012,2017,January,Jharkhand,Combined,Miscellaneous,Education,131.2,4.71
2012,2017,January,Jharkhand,Combined,Miscellaneous,*,129,4.62
2012,2017,January,Jharkhand,Rural,Food and Beverages,Cereals and Products,135.7,6.93
2012,2017,January,Jharkhand,Rural,Food and Beverages,Meat and Fish,138.1,7.55
2012,2017,January,Jharkhand,Rural,Food and Beverages,Egg,127.1,3.76
2012,2017,January,Jharkhand,Rural,Food and Beverages,Fruits,127.4,-1.55
2012,2017,January,Jharkhand,Rural,Food and Beverages,Vegetables,120.8,-6.07
2012,2017,January,Jharkhand,Rural,Food and Beverages,Pulses and Products,162.3,5.18
2012,2017,January,Jharkhand,Rural,Food and Beverages,Spices,138.3,4.69
2012,2017,January,Jharkhand,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",146.5,10.32
2012,2017,January,Jharkhand,Rural,Food and Beverages,Non-alcoholic Beverages,129.1,3.95
2012,2017,January,Jharkhand,Rural,Food and Beverages,*,134.2,4.27
2012,2017,January,Jharkhand,Rural,"Pan, Tobacco and Intoxicants",*,140.8,5.55
2012,2017,January,Jharkhand,Rural,Clothing and Footwear,Clothing,145.8,7.05
2012,2017,January,Jharkhand,Rural,Clothing and Footwear,Footwear,140.9,6.66
2012,2017,January,Jharkhand,Rural,Clothing and Footwear,*,145.1,6.93
2012,2017,January,Jharkhand,Rural,Fuel and Light,*,133.3,5.13
2012,2017,January,Jharkhand,Rural,Miscellaneous,Household Goods and Services,140.6,5
2012,2017,January,Jharkhand,Rural,Miscellaneous,Health,141.4,6.16
2012,2017,January,Jharkhand,Rural,Miscellaneous,Transport and Communication,123.7,4.65
2012,2017,January,Jharkhand,Rural,Miscellaneous,Education,139.7,6.97
2012,2017,January,Jharkhand,Rural,Miscellaneous,*,136.1,5.83
2012,2017,January,Jharkhand,Urban,Food and Beverages,Cereals and Products,128.5,5.94
2012,2017,January,Jharkhand,Urban,Food and Beverages,Meat and Fish,142,4.49
2012,2017,January,Jharkhand,Urban,Food and Beverages,Egg,130.6,3.65
2012,2017,January,Jharkhand,Urban,Food and Beverages,Fruits,117.7,13.94
2012,2017,January,Jharkhand,Urban,Food and Beverages,Vegetables,129.3,-8.56
2012,2017,January,Jharkhand,Urban,Food and Beverages,Pulses and Products,170,-1.62
2012,2017,January,Jharkhand,Urban,Food and Beverages,Spices,144.8,3.35
2012,2017,January,Jharkhand,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",134.9,3.69
2012,2017,January,Jharkhand,Urban,Food and Beverages,Non-alcoholic Beverages,118.2,-0.17
2012,2017,January,Jharkhand,Urban,Food and Beverages,*,130.8,2.27
2012,2017,January,Jharkhand,Urban,"Pan, Tobacco and Intoxicants",*,146.3,6.87
2012,2017,January,Jharkhand,Urban,Clothing and Footwear,Clothing,131,2.75
2012,2017,January,Jharkhand,Urban,Clothing and Footwear,Footwear,122.9,2.25
2012,2017,January,Jharkhand,Urban,Clothing and Footwear,*,130,2.69
2012,2017,January,Jharkhand,Urban,Fuel and Light,*,117.9,3.79
2012,2017,January,Jharkhand,Urban,Miscellaneous,Household Goods and Services,124.8,1.22
2012,2017,January,Jharkhand,Urban,Miscellaneous,Health,119.8,2.13
2012,2017,January,Jharkhand,Urban,Miscellaneous,Transport and Communication,114.5,4.66
2012,2017,January,Jharkhand,Urban,Miscellaneous,Education,126,3.19
2012,2017,January,Jharkhand,Urban,Miscellaneous,*,120.7,3.16
2012,2017,January,Karnataka,Combined,Food and Beverages,Cereals and Products,138.7,4.68
2012,2017,January,Karnataka,Combined,Food and Beverages,Meat and Fish,136.1,2.72
2012,2017,January,Karnataka,Combined,Food and Beverages,Egg,134.9,3.21
2012,2017,January,Karnataka,Combined,Food and Beverages,Fruits,132.3,0.3
2012,2017,January,Karnataka,Combined,Food and Beverages,Vegetables,125.7,-22.88
2012,2017,January,Karnataka,Combined,Food and Beverages,Pulses and Products,152.6,-10.71
2012,2017,January,Karnataka,Combined,Food and Beverages,Spices,141.6,3.36
2012,2017,January,Karnataka,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",151.8,4.62
2012,2017,January,Karnataka,Combined,Food and Beverages,Non-alcoholic Beverages,131.4,4.2
2012,2017,January,Karnataka,Combined,Food and Beverages,*,137.4,-0.65
2012,2017,January,Karnataka,Combined,"Pan, Tobacco and Intoxicants",*,144.6,4.56
2012,2017,January,Karnataka,Combined,Clothing and Footwear,Clothing,143.2,5.22
2012,2017,January,Karnataka,Combined,Clothing and Footwear,Footwear,136,3.42
2012,2017,January,Karnataka,Combined,Clothing and Footwear,*,142.1,4.95
2012,2017,January,Karnataka,Combined,Fuel and Light,*,129.3,5.38
2012,2017,January,Karnataka,Combined,Miscellaneous,Household Goods and Services,134.1,2.37
2012,2017,January,Karnataka,Combined,Miscellaneous,Health,129.9,4.51
2012,2017,January,Karnataka,Combined,Miscellaneous,Transport and Communication,118.8,4.49
2012,2017,January,Karnataka,Combined,Miscellaneous,Education,143.7,4.06
2012,2017,January,Karnataka,Combined,Miscellaneous,*,128.4,4.39
2012,2017,January,Karnataka,Rural,Food and Beverages,Cereals and Products,139.1,4.67
2012,2017,January,Karnataka,Rural,Food and Beverages,Meat and Fish,133.5,1.91
2012,2017,January,Karnataka,Rural,Food and Beverages,Egg,132.8,3.91
2012,2017,January,Karnataka,Rural,Food and Beverages,Fruits,135.2,-3.98
2012,2017,January,Karnataka,Rural,Food and Beverages,Vegetables,122,-21.94
2012,2017,January,Karnataka,Rural,Food and Beverages,Pulses and Products,149.2,-4.79
2012,2017,January,Karnataka,Rural,Food and Beverages,Spices,137.9,2.6
2012,2017,January,Karnataka,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",150.3,5.4
2012,2017,January,Karnataka,Rural,Food and Beverages,Non-alcoholic Beverages,134.8,4.5
2012,2017,January,Karnataka,Rural,Food and Beverages,*,136,-0.66
2012,2017,January,Karnataka,Rural,"Pan, Tobacco and Intoxicants",*,141.2,4.05
2012,2017,January,Karnataka,Rural,Clothing and Footwear,Clothing,145.4,5.59
2012,2017,January,Karnataka,Rural,Clothing and Footwear,Footwear,141.9,4.11
2012,2017,January,Karnataka,Rural,Clothing and Footwear,*,144.9,5.38
2012,2017,January,Karnataka,Rural,Fuel and Light,*,133.9,5.27
2012,2017,January,Karnataka,Rural,Miscellaneous,Household Goods and Services,134.2,2.52
2012,2017,January,Karnataka,Rural,Miscellaneous,Health,133,4.97
2012,2017,January,Karnataka,Rural,Miscellaneous,Transport and Communication,124,2.14
2012,2017,January,Karnataka,Rural,Miscellaneous,Education,139.9,1.82
2012,2017,January,Karnataka,Rural,Miscellaneous,*,129,3.86
2012,2017,January,Karnataka,Urban,Food and Beverages,Cereals and Products,138,4.55
2012,2017,January,Karnataka,Urban,Food and Beverages,Meat and Fish,139.9,3.78
2012,2017,January,Karnataka,Urban,Food and Beverages,Egg,137.7,2.38
2012,2017,January,Karnataka,Urban,Food and Beverages,Fruits,129.3,5.46
2012,2017,January,Karnataka,Urban,Food and Beverages,Vegetables,131.3,-24.19
2012,2017,January,Karnataka,Urban,Food and Beverages,Pulses and Products,158,-18.47
2012,2017,January,Karnataka,Urban,Food and Beverages,Spices,147.8,4.67
2012,2017,January,Karnataka,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",153,4.01
2012,2017,January,Karnataka,Urban,Food and Beverages,Non-alcoholic Beverages,127.6,3.91
2012,2017,January,Karnataka,Urban,Food and Beverages,*,139.1,-0.64
2012,2017,January,Karnataka,Urban,"Pan, Tobacco and Intoxicants",*,153.3,5.8
2012,2017,January,Karnataka,Urban,Clothing and Footwear,Clothing,140.5,4.62
2012,2017,January,Karnataka,Urban,Clothing and Footwear,Footwear,129.8,2.69
2012,2017,January,Karnataka,Urban,Clothing and Footwear,*,138.8,4.36
2012,2017,January,Karnataka,Urban,Fuel and Light,*,123.6,5.55
2012,2017,January,Karnataka,Urban,Miscellaneous,Household Goods and Services,134,2.21
2012,2017,January,Karnataka,Urban,Miscellaneous,Health,124.6,3.49
2012,2017,January,Karnataka,Urban,Miscellaneous,Transport and Communication,115.2,6.47
2012,2017,January,Karnataka,Urban,Miscellaneous,Education,145,4.84
2012,2017,January,Karnataka,Urban,Miscellaneous,*,127.8,4.75
2012,2017,January,Kerala,Combined,Food and Beverages,Cereals and Products,133.3,11.55
2012,2017,January,Kerala,Combined,Food and Beverages,Meat and Fish,147.4,2.15
2012,2017,January,Kerala,Combined,Food and Beverages,Egg,134.9,-1.39
2012,2017,January,Kerala,Combined,Food and Beverages,Fruits,155.9,10.88
2012,2017,January,Kerala,Combined,Food and Beverages,Vegetables,135.5,-16.67
2012,2017,January,Kerala,Combined,Food and Beverages,Pulses and Products,159.7,-3.91
2012,2017,January,Kerala,Combined,Food and Beverages,Spices,142.5,1.06
2012,2017,January,Kerala,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",144.7,4.33
2012,2017,January,Kerala,Combined,Food and Beverages,Non-alcoholic Beverages,127.9,2.98
2012,2017,January,Kerala,Combined,Food and Beverages,*,142.4,2.74
2012,2017,January,Kerala,Combined,"Pan, Tobacco and Intoxicants",*,143,7.04
2012,2017,January,Kerala,Combined,Clothing and Footwear,Clothing,138.1,5.42
2012,2017,January,Kerala,Combined,Clothing and Footwear,Footwear,124.3,3.24
2012,2017,January,Kerala,Combined,Clothing and Footwear,*,136.2,5.09
2012,2017,January,Kerala,Combined,Fuel and Light,*,130.8,1.4
2012,2017,January,Kerala,Combined,Miscellaneous,Household Goods and Services,133.8,5.94
2012,2017,January,Kerala,Combined,Miscellaneous,Health,122.7,2.25
2012,2017,January,Kerala,Combined,Miscellaneous,Transport and Communication,119.9,5.27
2012,2017,January,Kerala,Combined,Miscellaneous,Education,137.3,5.62
2012,2017,January,Kerala,Combined,Miscellaneous,*,120.8,5.04
2012,2017,January,Kerala,Rural,Food and Beverages,Cereals and Products,133.8,11.97
2012,2017,January,Kerala,Rural,Food and Beverages,Meat and Fish,146,4.21
2012,2017,January,Kerala,Rural,Food and Beverages,Egg,136.1,-0.8
2012,2017,January,Kerala,Rural,Food and Beverages,Fruits,156.1,9.24
2012,2017,January,Kerala,Rural,Food and Beverages,Vegetables,133.9,-16.1
2012,2017,January,Kerala,Rural,Food and Beverages,Pulses and Products,160.2,0.63
2012,2017,January,Kerala,Rural,Food and Beverages,Spices,140.3,2.41
2012,2017,January,Kerala,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",143.1,3.7
2012,2017,January,Kerala,Rural,Food and Beverages,Non-alcoholic Beverages,126.8,3.01
2012,2017,January,Kerala,Rural,Food and Beverages,*,141.8,3.28
2012,2017,January,Kerala,Rural,"Pan, Tobacco and Intoxicants",*,139,6.03
2012,2017,January,Kerala,Rural,Clothing and Footwear,Clothing,144.5,6.25
2012,2017,January,Kerala,Rural,Clothing and Footwear,Footwear,130.1,4.67
2012,2017,January,Kerala,Rural,Clothing and Footwear,*,142.5,5.95
2012,2017,January,Kerala,Rural,Fuel and Light,*,128.7,2.39
2012,2017,January,Kerala,Rural,Miscellaneous,Household Goods and Services,131.9,4.93
2012,2017,January,Kerala,Rural,Miscellaneous,Health,125.4,2.79
2012,2017,January,Kerala,Rural,Miscellaneous,Transport and Communication,120.8,6.53
2012,2017,January,Kerala,Rural,Miscellaneous,Education,128.9,5.05
2012,2017,January,Kerala,Rural,Miscellaneous,*,120.2,5.35
2012,2017,January,Kerala,Urban,Food and Beverages,Cereals and Products,131.8,10.29
2012,2017,January,Kerala,Urban,Food and Beverages,Meat and Fish,151,-2.71
2012,2017,January,Kerala,Urban,Food and Beverages,Egg,132.2,-2.79
2012,2017,January,Kerala,Urban,Food and Beverages,Fruits,155.6,14.92
2012,2017,January,Kerala,Urban,Food and Beverages,Vegetables,139.6,-17.98
2012,2017,January,Kerala,Urban,Food and Beverages,Pulses and Products,158.5,-13.62
2012,2017,January,Kerala,Urban,Food and Beverages,Spices,148.8,-2.36
2012,2017,January,Kerala,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",149.2,6.12
2012,2017,January,Kerala,Urban,Food and Beverages,Non-alcoholic Beverages,130.5,2.84
2012,2017,January,Kerala,Urban,Food and Beverages,*,143.9,1.48
2012,2017,January,Kerala,Urban,"Pan, Tobacco and Intoxicants",*,155.6,10.04
2012,2017,January,Kerala,Urban,Clothing and Footwear,Clothing,124.2,3.41
2012,2017,January,Kerala,Urban,Clothing and Footwear,Footwear,111.1,-0.54
2012,2017,January,Kerala,Urban,Clothing and Footwear,*,122.5,2.94
2012,2017,January,Kerala,Urban,Fuel and Light,*,135.4,-0.44
2012,2017,January,Kerala,Urban,Miscellaneous,Household Goods and Services,137.5,7.76
2012,2017,January,Kerala,Urban,Miscellaneous,Health,116.1,0.96
2012,2017,January,Kerala,Urban,Miscellaneous,Transport and Communication,118.4,3.23
2012,2017,January,Kerala,Urban,Miscellaneous,Education,150.8,6.35
2012,2017,January,Kerala,Urban,Miscellaneous,*,122.1,4.54
2012,2017,January,Lakshadweep,Combined,Food and Beverages,*,123.7,-3.89
2012,2017,January,Lakshadweep,Combined,"Pan, Tobacco and Intoxicants",*,169.3,6.88
2012,2017,January,Lakshadweep,Combined,Clothing and Footwear,*,134,4.44
2012,2017,January,Lakshadweep,Combined,Fuel and Light,*,125,5.13
2012,2017,January,Lakshadweep,Combined,Miscellaneous,*,114.9,2.04
2012,2017,January,Lakshadweep,Rural,Food and Beverages,*,134.8,0.6
2012,2017,January,Lakshadweep,Rural,"Pan, Tobacco and Intoxicants",*,136.7,10.42
2012,2017,January,Lakshadweep,Rural,Clothing and Footwear,*,132.4,5
2012,2017,January,Lakshadweep,Rural,Fuel and Light,*,126.6,5.24
2012,2017,January,Lakshadweep,Rural,Miscellaneous,*,124,2.56
2012,2017,January,Lakshadweep,Urban,Food and Beverages,*,110,-9.91
2012,2017,January,Lakshadweep,Urban,"Pan, Tobacco and Intoxicants",*,197.5,4.89
2012,2017,January,Lakshadweep,Urban,Clothing and Footwear,*,136.2,3.81
2012,2017,January,Lakshadweep,Urban,Fuel and Light,*,123.4,5.02
2012,2017,January,Lakshadweep,Urban,Miscellaneous,*,106.9,1.52
2012,2017,January,Madhya Pradesh,Combined,Food and Beverages,Cereals and Products,125.2,5.03
2012,2017,January,Madhya Pradesh,Combined,Food and Beverages,Meat and Fish,140.2,2.94
2012,2017,January,Madhya Pradesh,Combined,Food and Beverages,Egg,130,3.42
2012,2017,January,Madhya Pradesh,Combined,Food and Beverages,Fruits,131.6,6.65
2012,2017,January,Madhya Pradesh,Combined,Food and Beverages,Vegetables,108.6,-24.32
2012,2017,January,Madhya Pradesh,Combined,Food and Beverages,Pulses and Products,159.4,-8.97
2012,2017,January,Madhya Pradesh,Combined,Food and Beverages,Spices,136.5,1.19
2012,2017,January,Madhya Pradesh,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",140.1,6.14
2012,2017,January,Madhya Pradesh,Combined,Food and Beverages,Non-alcoholic Beverages,112.3,-1.23
2012,2017,January,Madhya Pradesh,Combined,Food and Beverages,*,128.1,-0.77
2012,2017,January,Madhya Pradesh,Combined,"Pan, Tobacco and Intoxicants",*,143.8,5.81
2012,2017,January,Madhya Pradesh,Combined,Clothing and Footwear,Clothing,136.9,5.8
2012,2017,January,Madhya Pradesh,Combined,Clothing and Footwear,Footwear,133.6,4.29
2012,2017,January,Madhya Pradesh,Combined,Clothing and Footwear,*,136.4,5.65
2012,2017,January,Madhya Pradesh,Combined,Fuel and Light,*,123.6,4.66
2012,2017,January,Madhya Pradesh,Combined,Miscellaneous,Household Goods and Services,126.5,4.2
2012,2017,January,Madhya Pradesh,Combined,Miscellaneous,Health,124.1,3.5
2012,2017,January,Madhya Pradesh,Combined,Miscellaneous,Transport and Communication,118.3,5.53
