,BaseYear,Year,Month,State,Sector,Group,SubGroup,Index,Inflation (%)
105874,2012,2019,March,Jammu and Kashmir,Combined,Food and Beverages,Vegetables,147.4,-5.51
105875,2012,2019,March,Jammu and Kashmir,Combined,Food and Beverages,Pulses and Products,133.5,-5.05
105876,2012,2019,March,Jammu and Kashmir,Combined,Food and Beverages,Spices,130.1,-1.06
105877,2012,2019,March,Jammu and Kashmir,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",164.9,11.04
105878,2012,2019,March,Jammu and Kashmir,Combined,Food and Beverages,Non-alcoholic Beverages,152.4,13.82
105879,2012,2019,March,Jammu and Kashmir,Combined,Food and Beverages,Residual,144.3,-0.69
105880,2012,2019,March,Jammu and Kashmir,Combined,"Pan, Tobacco and Intoxicants",Residual,176,10.28
105881,2012,2019,March,Jammu and Kashmir,Combined,Clothing and Footwear,Clothing,161,13.54
105882,2012,2019,March,Jammu and Kashmir,Combined,Clothing and Footwear,Footwear,162.2,12.02
105883,2012,2019,March,Jammu and Kashmir,Combined,Clothing and Footwear,Residual,161.2,13.2
105884,2012,2019,March,Jammu and Kashmir,Combined,Fuel and Light,Residual,156.2,6.99
105885,2012,2019,March,Jammu and Kashmir,Combined,Miscellaneous,Household Goods and Services,152.6,6.94
105886,2012,2019,March,Jammu and Kashmir,Combined,Miscellaneous,Health,149.4,7.4
105887,2012,2019,March,Jammu and Kashmir,Combined,Miscellaneous,Transport and Communication,127.6,-0.85
105888,2012,2019,March,Jammu and Kashmir,Combined,Miscellaneous,Education,154.5,6.11
105889,2012,2019,March,Jammu and Kashmir,Combined,Miscellaneous,Residual,141.9,4.19
105890,2012,2019,March,Jammu and Kashmir,Rural,Food and Beverages,Cereals and Products,145.4,-1.76
105891,2012,2019,March,Jammu and Kashmir,Rural,Food and Beverages,Meat and Fish,156.2,-0.7
105892,2012,2019,March,Jammu and Kashmir,Rural,Food and Beverages,Egg,132.2,-9.88
105893,2012,2019,March,Jammu and Kashmir,Rural,Food and Beverages,Fruits,136.4,-5.54
105894,2012,2019,March,Jammu and Kashmir,Rural,Food and Beverages,Vegetables,145.7,-11.43
105895,2012,2019,March,Jammu and Kashmir,Rural,Food and Beverages,Pulses and Products,134.2,-7.0
105896,2012,2019,March,Jammu and Kashmir,Rural,Food and Beverages,Spices,129.5,-1.22
105897,2012,2019,March,Jammu and Kashmir,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",167,11.93
105898,2012,2019,March,Jammu and Kashmir,Rural,Food and Beverages,Non-alcoholic Beverages,161.8,17.25
105899,2012,2019,March,Jammu and Kashmir,Rural,Food and Beverages,Residual,144.9,-2.69
105900,2012,2019,March,Jammu and Kashmir,Rural,"Pan, Tobacco and Intoxicants",Residual,177.3,10.95
105901,2012,2019,March,Jammu and Kashmir,Rural,Clothing and Footwear,Clothing,164.1,14.36
105902,2012,2019,March,Jammu and Kashmir,Rural,Clothing and Footwear,Footwear,168.8,13.29
105903,2012,2019,March,Jammu and Kashmir,Rural,Clothing and Footwear,Residual,165,14.11
105904,2012,2019,March,Jammu and Kashmir,Rural,Fuel and Light,Residual,163.9,10.07
105905,2012,2019,March,Jammu and Kashmir,Rural,Miscellaneous,Household Goods and Services,159.9,6.6
105906,2012,2019,March,Jammu and Kashmir,Rural,Miscellaneous,Health,157.8,7.79
105907,2012,2019,March,Jammu and Kashmir,Rural,Miscellaneous,Transport and Communication,130.2,-2.98
105908,2012,2019,March,Jammu and Kashmir,Rural,Miscellaneous,Education,169.3,7.7
105909,2012,2019,March,Jammu and Kashmir,Rural,Miscellaneous,Residual,149.1,4.19
105910,2012,2019,March,Jammu and Kashmir,Urban,Food and Beverages,Cereals and Products,141.3,4.28
105911,2012,2019,March,Jammu and Kashmir,Urban,Food and Beverages,Meat and Fish,153.8,7.78
105912,2012,2019,March,Jammu and Kashmir,Urban,Food and Beverages,Egg,147.7,13.44
105913,2012,2019,March,Jammu and Kashmir,Urban,Food and Beverages,Fruits,139.1,-1.7
105914,2012,2019,March,Jammu and Kashmir,Urban,Food and Beverages,Vegetables,152,14.54
105915,2012,2019,March,Jammu and Kashmir,Urban,Food and Beverages,Pulses and Products,131.4,2.18
105916,2012,2019,March,Jammu and Kashmir,Urban,Food and Beverages,Spices,132.2,-0.38
105917,2012,2019,March,Jammu and Kashmir,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",160.7,9.32
105918,2012,2019,March,Jammu and Kashmir,Urban,Food and Beverages,Non-alcoholic Beverages,124.7,2.3
105919,2012,2019,March,Jammu and Kashmir,Urban,Food and Beverages,Residual,142.5,5.32
105920,2012,2019,March,Jammu and Kashmir,Urban,"Pan, Tobacco and Intoxicants",Residual,172.4,8.36
105921,2012,2019,March,Jammu and Kashmir,Urban,Clothing and Footwear,Clothing,153,11.27
105922,2012,2019,March,Jammu and Kashmir,Urban,Clothing and Footwear,Footwear,145,8.29
105923,2012,2019,March,Jammu and Kashmir,Urban,Clothing and Footwear,Residual,151.4,10.67
105924,2012,2019,March,Jammu and Kashmir,Urban,Fuel and Light,Residual,132.7,-3.21
105925,2012,2019,March,Jammu and Kashmir,Urban,Miscellaneous,Household Goods and Services,135,7.91
105926,2012,2019,March,Jammu and Kashmir,Urban,Miscellaneous,Health,130.9,6.42
105927,2012,2019,March,Jammu and Kashmir,Urban,Miscellaneous,Transport and Communication,123.6,2.57
105928,2012,2019,March,Jammu and Kashmir,Urban,Miscellaneous,Education,133.8,3.4
105929,2012,2019,March,Jammu and Kashmir,Urban,Miscellaneous,Residual,129.1,4.28
105930,2012,2019,March,Jharkhand,Combined,Food and Beverages,Cereals and Products,139,3.42
105931,2012,2019,March,Jharkhand,Combined,Food and Beverages,Meat and Fish,154.4,3.49
105932,2012,2019,March,Jharkhand,Combined,Food and Beverages,Egg,139.8,3.63
105933,2012,2019,March,Jharkhand,Combined,Food and Beverages,Fruits,125.4,-1.1
105934,2012,2019,March,Jharkhand,Combined,Food and Beverages,Vegetables,126.4,-9.52
105935,2012,2019,March,Jharkhand,Combined,Food and Beverages,Pulses and Products,113.3,-8.41
105936,2012,2019,March,Jharkhand,Combined,Food and Beverages,Spices,131.5,-4.85
105937,2012,2019,March,Jharkhand,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",153.2,2.89
105938,2012,2019,March,Jharkhand,Combined,Food and Beverages,Non-alcoholic Beverages,141.1,8.62
105939,2012,2019,March,Jharkhand,Combined,Food and Beverages,Residual,135.9,-0.29
105940,2012,2019,March,Jharkhand,Combined,"Pan, Tobacco and Intoxicants",Residual,168.2,9.36
105941,2012,2019,March,Jharkhand,Combined,Clothing and Footwear,Clothing,151,0.53
105942,2012,2019,March,Jharkhand,Combined,Clothing and Footwear,Footwear,147.3,1.59
105943,2012,2019,March,Jharkhand,Combined,Clothing and Footwear,Residual,150.5,0.67
105944,2012,2019,March,Jharkhand,Combined,Fuel and Light,Residual,156.3,6.33
105945,2012,2019,March,Jharkhand,Combined,Miscellaneous,Household Goods and Services,151.6,7.14
105946,2012,2019,March,Jharkhand,Combined,Miscellaneous,Health,150.8,8.65
105947,2012,2019,March,Jharkhand,Combined,Miscellaneous,Transport and Communication,129.7,4.85
105948,2012,2019,March,Jharkhand,Combined,Miscellaneous,Education,150,5.49
105949,2012,2019,March,Jharkhand,Combined,Miscellaneous,Residual,144.1,6.03
105950,2012,2019,March,Jharkhand,Rural,Food and Beverages,Cereals and Products,139.3,3.34
105951,2012,2019,March,Jharkhand,Rural,Food and Beverages,Meat and Fish,153.2,4.01
105952,2012,2019,March,Jharkhand,Rural,Food and Beverages,Egg,136.4,1.41
105953,2012,2019,March,Jharkhand,Rural,Food and Beverages,Fruits,128.1,-7.17
105954,2012,2019,March,Jharkhand,Rural,Food and Beverages,Vegetables,118.4,-13.83
105955,2012,2019,March,Jharkhand,Rural,Food and Beverages,Pulses and Products,111.8,-13.06
105956,2012,2019,March,Jharkhand,Rural,Food and Beverages,Spices,129.8,-6.28
105957,2012,2019,March,Jharkhand,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",156.9,2.15
105958,2012,2019,March,Jharkhand,Rural,Food and Beverages,Non-alcoholic Beverages,151.9,11.04
105959,2012,2019,March,Jharkhand,Rural,Food and Beverages,Residual,135.4,-1.53
105960,2012,2019,March,Jharkhand,Rural,"Pan, Tobacco and Intoxicants",Residual,166.3,9.55
105961,2012,2019,March,Jharkhand,Rural,Clothing and Footwear,Clothing,155.2,-0.26
105962,2012,2019,March,Jharkhand,Rural,Clothing and Footwear,Footwear,153.6,1.32
105963,2012,2019,March,Jharkhand,Rural,Clothing and Footwear,Residual,155,-0.06
105964,2012,2019,March,Jharkhand,Rural,Fuel and Light,Residual,157.1,1.68
105965,2012,2019,March,Jharkhand,Rural,Miscellaneous,Household Goods and Services,154.1,6.87
105966,2012,2019,March,Jharkhand,Rural,Miscellaneous,Health,161,9.23
105967,2012,2019,March,Jharkhand,Rural,Miscellaneous,Transport and Communication,138.1,5.74
105968,2012,2019,March,Jharkhand,Rural,Miscellaneous,Education,154.6,3.2
105969,2012,2019,March,Jharkhand,Rural,Miscellaneous,Residual,151.5,5.94
105970,2012,2019,March,Jharkhand,Urban,Food and Beverages,Cereals and Products,137.9,3.68
105971,2012,2019,March,Jharkhand,Urban,Food and Beverages,Meat and Fish,157.4,2.34
105972,2012,2019,March,Jharkhand,Urban,Food and Beverages,Egg,146.8,8.26
105973,2012,2019,March,Jharkhand,Urban,Food and Beverages,Fruits,123.1,4.86
105974,2012,2019,March,Jharkhand,Urban,Food and Beverages,Vegetables,147.5,1.24
105975,2012,2019,March,Jharkhand,Urban,Food and Beverages,Pulses and Products,116.8,4.19
105976,2012,2019,March,Jharkhand,Urban,Food and Beverages,Spices,136.5,-0.58
105977,2012,2019,March,Jharkhand,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",145.8,4.52
105978,2012,2019,March,Jharkhand,Urban,Food and Beverages,Non-alcoholic Beverages,124.6,4.36
105979,2012,2019,March,Jharkhand,Urban,Food and Beverages,Residual,137.1,2.85
105980,2012,2019,March,Jharkhand,Urban,"Pan, Tobacco and Intoxicants",Residual,175,8.56
105981,2012,2019,March,Jharkhand,Urban,Clothing and Footwear,Clothing,143,2.29
105982,2012,2019,March,Jharkhand,Urban,Clothing and Footwear,Footwear,134.7,2.05
105983,2012,2019,March,Jharkhand,Urban,Clothing and Footwear,Residual,141.9,2.23
105984,2012,2019,March,Jharkhand,Urban,Fuel and Light,Residual,154.4,20.34
105985,2012,2019,March,Jharkhand,Urban,Miscellaneous,Household Goods and Services,147.5,7.59
105986,2012,2019,March,Jharkhand,Urban,Miscellaneous,Health,137.5,7.76
105987,2012,2019,March,Jharkhand,Urban,Miscellaneous,Transport and Communication,119.7,3.73
105988,2012,2019,March,Jharkhand,Urban,Miscellaneous,Education,147.2,7.05
105989,2012,2019,March,Jharkhand,Urban,Miscellaneous,Residual,135.3,6.2
105990,2012,2019,March,Karnataka,Combined,Food and Beverages,Cereals and Products,144.5,2.34
105991,2012,2019,March,Karnataka,Combined,Food and Beverages,Meat and Fish,152.1,9.03
105992,2012,2019,March,Karnataka,Combined,Food and Beverages,Egg,140.4,0.21
105993,2012,2019,March,Karnataka,Combined,Food and Beverages,Fruits,147.9,-4.21
105994,2012,2019,March,Karnataka,Combined,Food and Beverages,Vegetables,136.1,10.38
105995,2012,2019,March,Karnataka,Combined,Food and Beverages,Pulses and Products,123.1,5.12
105996,2012,2019,March,Karnataka,Combined,Food and Beverages,Spices,142.5,4.47
105997,2012,2019,March,Karnataka,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",163.9,2.25
105998,2012,2019,March,Karnataka,Combined,Food and Beverages,Non-alcoholic Beverages,141.3,6.8
105999,2012,2019,March,Karnataka,Combined,Food and Beverages,Residual,144.1,3.3
106000,2012,2019,March,Karnataka,Combined,"Pan, Tobacco and Intoxicants",Residual,164.4,4.58
106001,2012,2019,March,Karnataka,Combined,Clothing and Footwear,Clothing,158,3.54
106002,2012,2019,March,Karnataka,Combined,Clothing and Footwear,Footwear,149.7,4.47
106003,2012,2019,March,Karnataka,Combined,Clothing and Footwear,Residual,156.8,3.7
106004,2012,2019,March,Karnataka,Combined,Fuel and Light,Residual,147.4,7.99
106005,2012,2019,March,Karnataka,Combined,Miscellaneous,Household Goods and Services,145.1,5.84
106006,2012,2019,March,Karnataka,Combined,Miscellaneous,Health,152.2,9.03
106007,2012,2019,March,Karnataka,Combined,Miscellaneous,Transport and Communication,121.5,3.32
106008,2012,2019,March,Karnataka,Combined,Miscellaneous,Education,152,4.9
106009,2012,2019,March,Karnataka,Combined,Miscellaneous,Residual,139.4,5.61
106010,2012,2019,March,Karnataka,Rural,Food and Beverages,Cereals and Products,145.5,2.9
106011,2012,2019,March,Karnataka,Rural,Food and Beverages,Meat and Fish,151.9,11.53
106012,2012,2019,March,Karnataka,Rural,Food and Beverages,Egg,136.4,-0.73
106013,2012,2019,March,Karnataka,Rural,Food and Beverages,Fruits,149.1,-9.03
106014,2012,2019,March,Karnataka,Rural,Food and Beverages,Vegetables,130.9,10.28
106015,2012,2019,March,Karnataka,Rural,Food and Beverages,Pulses and Products,120.8,4.14
106016,2012,2019,March,Karnataka,Rural,Food and Beverages,Spices,143.9,7.79
106017,2012,2019,March,Karnataka,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",161,0.75
106018,2012,2019,March,Karnataka,Rural,Food and Beverages,Non-alcoholic Beverages,147.6,9.99
106019,2012,2019,March,Karnataka,Rural,Food and Beverages,Residual,142.3,3.19
106020,2012,2019,March,Karnataka,Rural,"Pan, Tobacco and Intoxicants",Residual,161.8,4.59
106021,2012,2019,March,Karnataka,Rural,Clothing and Footwear,Clothing,162.3,2.79
106022,2012,2019,March,Karnataka,Rural,Clothing and Footwear,Footwear,153.2,0.0
106023,2012,2019,March,Karnataka,Rural,Clothing and Footwear,Residual,161,2.42
106024,2012,2019,March,Karnataka,Rural,Fuel and Light,Residual,152.7,7.92
106025,2012,2019,March,Karnataka,Rural,Miscellaneous,Household Goods and Services,150.7,10.08
106026,2012,2019,March,Karnataka,Rural,Miscellaneous,Health,155.3,9.21
106027,2012,2019,March,Karnataka,Rural,Miscellaneous,Transport and Communication,129.5,5.03
106028,2012,2019,March,Karnataka,Rural,Miscellaneous,Education,154.3,6.05
106029,2012,2019,March,Karnataka,Rural,Miscellaneous,Residual,143.6,6.77
106030,2012,2019,March,Karnataka,Urban,Food and Beverages,Cereals and Products,142.9,1.49
106031,2012,2019,March,Karnataka,Urban,Food and Beverages,Meat and Fish,152.5,5.54
106032,2012,2019,March,Karnataka,Urban,Food and Beverages,Egg,145.8,1.46
106033,2012,2019,March,Karnataka,Urban,Food and Beverages,Fruits,146.7,1.59
106034,2012,2019,March,Karnataka,Urban,Food and Beverages,Vegetables,144,10.51
106035,2012,2019,March,Karnataka,Urban,Food and Beverages,Pulses and Products,126.8,6.73
106036,2012,2019,March,Karnataka,Urban,Food and Beverages,Spices,140.1,-0.71
106037,2012,2019,March,Karnataka,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",166.4,3.55
106038,2012,2019,March,Karnataka,Urban,Food and Beverages,Non-alcoholic Beverages,134.2,3.07
106039,2012,2019,March,Karnataka,Urban,Food and Beverages,Residual,146.3,3.39
106040,2012,2019,March,Karnataka,Urban,"Pan, Tobacco and Intoxicants",Residual,170.9,4.46
106041,2012,2019,March,Karnataka,Urban,Clothing and Footwear,Clothing,153,4.51
106042,2012,2019,March,Karnataka,Urban,Clothing and Footwear,Footwear,146.1,10.02
106043,2012,2019,March,Karnataka,Urban,Clothing and Footwear,Residual,151.9,5.34
106044,2012,2019,March,Karnataka,Urban,Fuel and Light,Residual,141,8.13
106045,2012,2019,March,Karnataka,Urban,Miscellaneous,Household Goods and Services,140.4,2.26
106046,2012,2019,March,Karnataka,Urban,Miscellaneous,Health,147,8.81
106047,2012,2019,March,Karnataka,Urban,Miscellaneous,Transport and Communication,115.8,1.94
106048,2012,2019,March,Karnataka,Urban,Miscellaneous,Education,151.2,4.49
106049,2012,2019,March,Karnataka,Urban,Miscellaneous,Residual,135.8,4.62
106050,2012,2019,March,Kerala,Combined,Food and Beverages,Cereals and Products,135.1,-5.33
106051,2012,2019,March,Kerala,Combined,Food and Beverages,Meat and Fish,169.8,17.92
106052,2012,2019,March,Kerala,Combined,Food and Beverages,Egg,143.3,2.43
106053,2012,2019,March,Kerala,Combined,Food and Beverages,Fruits,176.6,-8.21
106054,2012,2019,March,Kerala,Combined,Food and Beverages,Vegetables,143.3,4.22
106055,2012,2019,March,Kerala,Combined,Food and Beverages,Pulses and Products,126.9,-1.7
106056,2012,2019,March,Kerala,Combined,Food and Beverages,Spices,145.1,3.87
106057,2012,2019,March,Kerala,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",166.6,3.54
106058,2012,2019,March,Kerala,Combined,Food and Beverages,Non-alcoholic Beverages,135.8,3.66
106059,2012,2019,March,Kerala,Combined,Food and Beverages,Residual,157.3,2.48
106060,2012,2019,March,Kerala,Combined,"Pan, Tobacco and Intoxicants",Residual,184.9,12.88
106061,2012,2019,March,Kerala,Combined,Clothing and Footwear,Clothing,151.8,4.04
106062,2012,2019,March,Kerala,Combined,Clothing and Footwear,Footwear,132.5,2.0
106063,2012,2019,March,Kerala,Combined,Clothing and Footwear,Residual,149.3,3.82
106064,2012,2019,March,Kerala,Combined,Fuel and Light,Residual,149.1,2.62
106065,2012,2019,March,Kerala,Combined,Miscellaneous,Household Goods and Services,154.1,6.13
106066,2012,2019,March,Kerala,Combined,Miscellaneous,Health,148.2,15.6
106067,2012,2019,March,Kerala,Combined,Miscellaneous,Transport and Communication,129.7,4.43
106068,2012,2019,March,Kerala,Combined,Miscellaneous,Education,169.6,14.36
106069,2012,2019,March,Kerala,Combined,Miscellaneous,Residual,138.2,8.82
106070,2012,2019,March,Kerala,Rural,Food and Beverages,Cereals and Products,135,-6.25
106071,2012,2019,March,Kerala,Rural,Food and Beverages,Meat and Fish,172.6,20.87
106072,2012,2019,March,Kerala,Rural,Food and Beverages,Egg,143.1,0.63
106073,2012,2019,March,Kerala,Rural,Food and Beverages,Fruits,177.2,-11.22
106074,2012,2019,March,Kerala,Rural,Food and Beverages,Vegetables,144.1,1.55
106075,2012,2019,March,Kerala,Rural,Food and Beverages,Pulses and Products,127.5,-3.34
106076,2012,2019,March,Kerala,Rural,Food and Beverages,Spices,144.9,4.02
106077,2012,2019,March,Kerala,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",168,3.51
106078,2012,2019,March,Kerala,Rural,Food and Beverages,Non-alcoholic Beverages,135.8,4.78
106079,2012,2019,March,Kerala,Rural,Food and Beverages,Residual,158.7,2.32
106080,2012,2019,March,Kerala,Rural,"Pan, Tobacco and Intoxicants",Residual,188.4,16.51
106081,2012,2019,March,Kerala,Rural,Clothing and Footwear,Clothing,159.2,4.12
106082,2012,2019,March,Kerala,Rural,Clothing and Footwear,Footwear,138.4,0.87
106083,2012,2019,March,Kerala,Rural,Clothing and Footwear,Residual,156.4,3.71
106084,2012,2019,March,Kerala,Rural,Fuel and Light,Residual,151.2,3.0
106085,2012,2019,March,Kerala,Rural,Miscellaneous,Household Goods and Services,149.4,6.64
106086,2012,2019,March,Kerala,Rural,Miscellaneous,Health,154.3,18.06
106087,2012,2019,March,Kerala,Rural,Miscellaneous,Transport and Communication,132.8,5.06
106088,2012,2019,March,Kerala,Rural,Miscellaneous,Education,162.7,15.55
106089,2012,2019,March,Kerala,Rural,Miscellaneous,Residual,139.1,10.05
106090,2012,2019,March,Kerala,Urban,Food and Beverages,Cereals and Products,135.5,-2.66
106091,2012,2019,March,Kerala,Urban,Food and Beverages,Meat and Fish,162.4,10.25
106092,2012,2019,March,Kerala,Urban,Food and Beverages,Egg,143.7,6.92
106093,2012,2019,March,Kerala,Urban,Food and Beverages,Fruits,175.2,-0.4
106094,2012,2019,March,Kerala,Urban,Food and Beverages,Vegetables,141.1,11.63
106095,2012,2019,March,Kerala,Urban,Food and Beverages,Pulses and Products,125.6,2.87
106096,2012,2019,March,Kerala,Urban,Food and Beverages,Spices,145.7,3.41
106097,2012,2019,March,Kerala,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",162.7,3.83
106098,2012,2019,March,Kerala,Urban,Food and Beverages,Non-alcoholic Beverages,135.7,1.12
